order_id,order_timestamp,customer_id,sku,category,channel,price_usd,qty,discount_pct,status,city,state,country,order_amount_usd
O101064,2025-06-26 16:21:37,C0500,S-WWIMT8,Sports,Affiliate,75.37,3,0.08,returned,Boston,MA,USA,208.02
O101240,2025-06-26 17:58:42,C0393,S-9HQTYL,Home,Affiliate,70.38,2,0.07,processing,Austin,TX,USA,130.91
O101037,2025-06-26 18:55:48,C0200,S-FWBEBY,Sports,Email,71.86,2,0.13,completed,Seattle,WA,USA,125.04
O100356,2025-06-26 19:08:16,C0305,S-3CPUDR,Electronics,Marketplace,209.09,4,0.12,completed,San Francisco,CA,USA,736.0
O100417,2025-06-26 19:19:53,C0095,S-YMX9DJ,Apparel,Social,30.76,3,0.0,completed,Seattle,WA,USA,92.28
O100192,2025-06-26 20:40:31,C0372,S-YW7NH8,Apparel,Direct,26.68,3,0.29,processing,Miami,FL,USA,56.83
O100027,2025-06-26 22:12:49,C0315,S-NF4ZW9,Home,Search,48.94,1,,completed,Chicago,IL,USA,48.94
O100728,2025-06-27 00:03:29,C0273,S-ROI5J8,Home,Search,38.58,3,0.21,completed,Austin,TX,USA,91.43
O100068,2025-06-27 00:24:38,C0239,S-2ISQP4,Sports,Direct,63.46,1,0.28,completed,Phoenix,AZ,USA,45.69
O101417,2025-06-27 00:57:59,C0048,S-C0FP67,Beauty,Social,32.25,3,0.02,completed,San Francisco,CA,USA,94.81
O101481,2025-06-27 01:18:55,C0266,S-F9TU8P,Home,Social,65.35,3,0.18,completed,,IL,USA,160.76
O100474,2025-06-27 01:27:46,C0035,S-UDP2FM,Apparel,Social,46.33,5,0.0,completed,Chicago,IL,USA,231.65
O100624,2025-06-27 01:49:47,C0305,S-O9P462,Sports,Direct,28.93,1,0.06,completed,Boston,MA,USA,27.19
O101016,2025-06-27 01:50:19,C0228,S-ZDQ7JB,Apparel,Search,65.29,4,0.08,completed,San Francisco,CA,USA,240.27
O100331,2025-06-27 02:21:47,C0332,S-YWR7MK,Electronics,Social,66.64,4,0.05,completed,Chicago,IL,USA,253.23
O100755,2025-06-27 02:28:29,C0311,S-HAIIWI,Beauty,Marketplace,35.6,1,0.19,completed,Denver,CO,USA,28.84
O100010,2025-06-27 02:42:42,C0403,S-T84AZY,Home,Search,122.03,5,0.14,completed,New York,NY,USA,524.73
O100540,2025-06-27 05:27:51,C0004,S-RNU8C0,Home,Affiliate,42.79,2,0.15,completed,Chicago,IL,USA,72.74
O101158,2025-06-27 06:09:39,C0055,S-VSSN7X,Sports,Email,69.87,2,0.14,completed,Denver,CO,USA,120.18
O101191,2025-06-27 06:41:31,C0194,S-E1ERV0,Electronics,Search,147.91,5,0.0,processing,Los Angeles,CA,USA,739.55
O100796,2025-06-27 07:10:31,C0494,S-L01WCN,Electronics,Search,24.76,2,,completed,San Francisco,CA,USA,49.52
O100001,2025-06-27 07:59:05,C0264,S-DIVUZZ,Apparel,Direct,41.87,5,0.13,completed,San Francisco,CA,USA,182.13
O100687,2025-06-27 08:09:27,C0094,S-2DEG3Z,Electronics,Search,280.75,1,0.13,completed,Austin,TX,USA,244.25
O100283,2025-06-27 09:09:20,C0216,S-7O3LQI,Sports,Search,73.66,5,0.08,completed,New York,NY,USA,338.84
O101041,2025-06-27 09:16:13,C0284,S-BNKFVD,Electronics,Direct,90.89,1,0.29,completed,Los Angeles,CA,USA,64.53
O100848,2025-06-27 09:23:19,C0219,S-CJN6OC,Electronics,Direct,157.4,2,0.19,completed,Los Angeles,CA,USA,254.99
O100799,2025-06-27 10:50:43,C0183,S-2ZI5SG,Home,Search,61.73,2,0.16,completed,Seattle,WA,USA,103.71
O100345,2025-06-27 11:07:49,C0445,S-9MOFT6,Home,Email,96.15,5,0.08,completed,San Francisco,CA,USA,442.29
O100770,2025-06-27 12:41:37,C0274,S-X985I0,Electronics,Search,322.75,4,0.27,completed,Los Angeles,CA,USA,942.43
O101076,2025-06-27 13:14:22,C0261,S-SAJHJX,Apparel,Direct,34.64,4,0.07,completed,Denver,CO,USA,128.86
O100422,2025-06-27 13:42:21,C0064,S-YIL8SA,Beauty,Search,20.29,1,0.1,completed,Miami,FL,USA,18.26
O100563,2025-06-27 15:47:18,C0087,S-0FGZVR,Electronics,Email,146.83,4,0.05,completed,Los Angeles,CA,USA,557.95
O100953,2025-06-27 16:01:01,C0310,S-7JH4Z8,Electronics,Social,127.62,3,0.16,completed,Austin,TX,USA,321.6
O100673,2025-06-27 16:46:08,C0224,S-9A1G7I,Apparel,Search,23.77,2,0.0,completed,Chicago,IL,USA,47.54
O100400,2025-06-27 19:26:52,C0166,S-25A5PI,Home,Direct,67.89,3,0.37,completed,Austin,TX,USA,128.31
O101261,2025-06-27 19:39:11,C0420,S-N4G2JA,Home,Search,37.72,4,0.22,completed,Austin,TX,USA,117.69
O100768,2025-06-27 19:51:38,C0345,S-HLK3YJ,Beauty,Marketplace,27.42,3,0.0,processing,Los Angeles,CA,USA,82.26
O100121,2025-06-27 21:28:24,C0021,S-UUZPEA,Apparel,Affiliate,50.09,3,0.26,completed,Miami,FL,USA,111.2
O101444,2025-06-27 22:06:31,C0018,S-HBQAM9,Sports,Social,67.48,3,0.06,completed,San Francisco,CA,USA,190.29
O100467,2025-06-27 23:07:21,C0307,S-17J8QO,Beauty,Marketplace,16.08,2,0.17,completed,Los Angeles,CA,USA,26.69
O100902,2025-06-28 00:59:54,C0054,S-NTTRTI,Electronics,Social,120.32,2,0.15,completed,Seattle,WA,USA,204.54
O101478,2025-06-28 01:32:12,C0185,S-W5KYFC,Sports,Email,26.25,3,0.15,completed,Miami,FL,USA,66.94
O101361,2025-06-28 01:50:37,C0077,S-EFUXQ9,Apparel,Search,43.61,4,0.21,completed,Austin,TX,USA,137.81
O100347,2025-06-28 01:57:00,C0285,S-XQ9JB3,Sports,Affiliate,41.16,4,,completed,Miami,FL,USA,164.64
O101465,2025-06-28 02:15:44,C0132,S-S7DZSY,Electronics,Social,321.44,3,0.25,completed,Denver,CO,USA,723.24
O101287,2025-06-28 05:07:56,C0184,S-Z8CV2A,Sports,Direct,74.32,3,0.04,completed,Chicago,IL,USA,214.04
O101316,2025-06-28 08:15:59,C0106,S-00H2K2,Apparel,Affiliate,46.53,4,,completed,Chicago,IL,USA,186.12
O101197,2025-06-28 08:41:19,C0074,S-WBABQ0,Electronics,Direct,55.49,1,0.13,completed,Phoenix,AZ,USA,48.28
O100576,2025-06-28 09:42:48,C0232,S-UP06ID,Electronics,Search,107.16,4,0.0,completed,Seattle,WA,USA,428.64
O101477,2025-06-28 11:53:44,C0238,S-3HKCQW,Electronics,Social,38.98,3,0.17,completed,Miami,FL,USA,97.06
O101433,2025-06-28 12:55:36,C0011,S-3YUOAI,Electronics,Affiliate,92.87,2,0.11,completed,San Francisco,CA,USA,165.31
O100922,2025-06-28 13:44:51,C0127,S-7EN48N,Home,Email,33.86,2,0.08,completed,San Francisco,CA,USA,62.3
O101388,2025-06-28 14:44:47,C0044,S-MNR06D,Electronics,Search,140.97,5,0.19,completed,Chicago,IL,USA,570.93
O100302,2025-06-28 16:53:13,C0288,S-XDRLCM,Electronics,Social,61.5,1,,processing,Miami,FL,USA,61.5
O101487,2025-06-28 17:48:42,C0050,S-C1QY9M,Electronics,Search,146.87,4,0.09,completed,San Francisco,CA,USA,534.61
O100008,2025-06-28 18:38:03,C0065,S-JIUJV6,Apparel,Search,29.36,4,0.05,processing,Los Angeles,CA,USA,111.57
O101280,2025-06-28 18:45:29,C0086,S-TWBDCA,Sports,Affiliate,46.08,1,0.09,completed,New York,NY,USA,41.93
O100401,2025-06-28 19:57:24,C0273,S-NZEI3Z,Apparel,Email,40.72,1,0.0,completed,Austin,TX,USA,40.72
O101352,2025-06-28 20:07:56,C0001,S-WM8RAB,Apparel,Marketplace,52.4,2,0.07,completed,Los Angeles,CA,USA,97.46
O100229,2025-06-28 20:41:22,C0221,S-JK2N7Z,Apparel,Social,35.0,2,0.15,completed,Austin,TX,USA,59.5
O100830,2025-06-28 21:01:39,C0007,S-L3KHYF,Electronics,Social,104.55,5,0.17,returned,San Francisco,CA,USA,433.88
O100216,2025-06-28 21:37:12,C0420,S-ATJ9A3,Home,Affiliate,158.26,5,0.15,cancelled,New York,NY,USA,672.6
O101100,2025-06-28 21:44:47,C0054,S-ZG4C4E,Apparel,Social,68.27,5,0.0,completed,Los Angeles,CA,USA,341.35
O101055,2025-06-29 02:03:00,C0041,S-PK5LMF,Electronics,Email,85.79,4,0.17,completed,Austin,TX,USA,284.82
O101233,2025-06-29 02:16:12,C0350,S-FK84RP,Home,Marketplace,85.57,3,0.1,completed,Austin,TX,USA,231.04
O100653,2025-06-29 02:39:49,C0457,S-6YTIPA,Sports,Marketplace,36.9,4,0.05,cancelled,Chicago,IL,USA,140.22
O101376,2025-06-29 03:54:36,C0217,S-MJCENT,Apparel,Search,22.93,3,0.0,completed,Chicago,IL,USA,68.79
O101295,2025-06-29 05:04:34,C0301,S-CE77GZ,Electronics,Direct,66.12,3,0.14,completed,Seattle,WA,USA,170.59
O100784,2025-06-29 06:10:15,C0123,S-JSQCZ0,Apparel,Social,27.37,5,0.25,returned,Denver,CO,USA,102.64
O100731,2025-06-29 06:38:51,C0300,S-7RV4NM,Home,Email,53.57,2,0.2,completed,San Francisco,CA,USA,85.71
O100765,2025-06-29 06:41:26,C0395,S-JD1KSI,Electronics,Email,169.56,2,0.16,completed,Boston,MA,USA,284.86
O100012,2025-06-29 07:03:23,C0353,S-4SHNF8,Sports,Marketplace,63.24,2,0.08,completed,Boston,MA,USA,116.36
O100803,2025-06-29 08:20:20,C0295,S-32AN41,Sports,Email,94.14,2,0.21,completed,,TX,USA,148.74
O101061,2025-06-29 08:35:41,C0408,S-72L4X5,Electronics,Social,48.91,5,0.1,completed,Austin,TX,USA,220.09
O100224,2025-06-29 08:48:31,C0046,S-BJ9RM7,Apparel,Social,37.66,4,,completed,New York,NY,USA,150.64
O101065,2025-06-29 09:26:39,C0333,S-RWVTKH,Sports,Affiliate,52.86,2,0.16,completed,Denver,CO,USA,88.8
O100607,2025-06-29 10:19:08,C0392,S-B34KUQ,electronics,Search,95.11,1,0.13,completed,Boston,MA,USA,82.75
O101238,2025-06-29 11:59:46,C0226,S-VC9AQX,Sports,Email,41.99,5,0.16,completed,New York,NY,USA,176.36
O100009,2025-06-29 13:00:53,C0081,S-R14FFY,Home,Direct,36.47,5,0.01,completed,Boston,MA,USA,180.53
O101239,2025-06-29 13:06:53,C0299,S-YCZU80,Beauty,Email,18.15,3,,completed,Austin,TX,USA,54.45
O101203,2025-06-29 13:13:02,C0136,S-U7B6NB,Electronics,Search,116.74,2,0.0,completed,San Francisco,CA,USA,233.48
O100247,2025-06-29 13:41:41,C0443,S-8RHNUX,Apparel,Email,61.98,2,0.0,completed,Boston,MA,USA,123.96
O100157,2025-06-29 13:48:37,C0336,S-ZTKKFZ,Beauty,Search,30.69,5,0.08,completed,Seattle,WA,USA,141.17
O100938,2025-06-29 13:50:58,C0229,S-WS3Y4H,Beauty,Email,15.84,5,0.08,completed,Boston,MA,USA,72.86
O100198,2025-06-29 16:23:39,C0102,S-19XP9N,Sports,Marketplace,22.22,5,0.08,completed,Los Angeles,CA,USA,102.21
O100338,2025-06-29 16:54:10,C0192,S-1TAA0I,Sports,Direct,33.54,1,0.06,completed,Los Angeles,CA,USA,31.53
O101301,2025-06-29 17:21:39,C0080,S-A0DV6N,Home,Social,44.96,4,0.22,completed,Chicago,IL,USA,140.28
O100994,2025-06-29 17:38:32,C0223,S-UNW65B,Beauty,Search,26.74,1,0.08,completed,Boston,MA,USA,24.6
O100473,2025-06-29 17:39:12,C0448,S-SLULZF,Home,Marketplace,31.44,1,0.13,processing,Phoenix,AZ,USA,27.35
O100730,2025-06-29 18:04:49,C0224,S-88TB38,Home,Social,143.07,2,,completed,San Francisco,CA,USA,286.14
O100085,2025-06-29 18:17:31,C0424,S-OXFQ8M,Home,Social,101.79,5,0.17,returned,Los Angeles,CA,USA,422.43
O101082,2025-06-29 20:30:27,C0357,S-ZS49CD,Home,Direct,73.24,4,0.23,completed,Austin,TX,USA,225.58
O101185,2025-06-29 21:12:36,C0443,S-MSY3PA,Home,Search,97.03,3,0.06,completed,San Francisco,CA,USA,273.62
O100490,2025-06-29 22:37:16,C0293,S-FGEA9W,Home,Social,52.18,5,0.05,completed,Seattle,WA,USA,247.85
O100127,2025-06-29 22:54:15,C0216,S-WSQT26,Apparel,Affiliate,20.17,5,0.05,completed,Miami,FL,USA,95.81
O101219,2025-06-29 23:09:44,C0097,S-PW5K0J,Electronics,Email,196.96,3,0.26,completed,Chicago,IL,USA,437.25
O100897,2025-06-30 03:41:42,C0484,S-MWE776,Home,Search,37.54,4,0.06,completed,Phoenix,AZ,USA,141.15
O100510,2025-06-30 03:54:18,C0281,S-WE429O,Apparel,Email,36.22,3,0.22,completed,San Francisco,CA,USA,84.75
O101341,2025-06-30 04:52:32,C0167,S-TLXOUN,Sports,Social,63.86,5,,completed,Boston,MA,USA,319.3
O100080,2025-06-30 06:59:54,C0329,S-SJ49IT,Apparel,Marketplace,15.46,4,0.07,completed,Austin,TX,USA,57.51
O100720,2025-06-30 08:07:28,C0405,S-DWWN6M,Electronics,Social,236.15,2,,completed,Chicago,IL,USA,472.3
O101012,2025-06-30 08:29:22,C0474,S-G06XR3,Home,Email,70.1,5,0.19,completed,Phoenix,AZ,USA,283.91
O100165,2025-06-30 08:52:57,C0234,S-XKI3OQ,Home,Search,69.89,5,0.11,completed,Boston,MA,USA,311.01
O101103,2025-06-30 09:19:52,C0178,S-0DPJHS,Electronics,Social,76.21,4,0.03,returned,San Francisco,CA,USA,295.69
O100254,2025-06-30 11:24:38,C0458,S-5E5IZ3,Beauty,Social,16.25,1,0.09,completed,Phoenix,AZ,USA,14.79
O100026,2025-06-30 13:34:39,C0360,S-AWUDTS,electronics,Direct,76.05,4,0.12,completed,Seattle,WA,USA,267.7
O100062,2025-06-30 14:02:24,C0091,S-KOIXNT,Apparel,Marketplace,34.82,5,0.31,completed,Miami,FL,USA,120.13
O100742,2025-06-30 17:30:26,C0283,S-JYQN15,Electronics,Search,38.83,4,0.07,completed,Boston,MA,USA,144.45
O101479,2025-06-30 18:47:08,C0361,S-BG4PDF,Electronics,Direct,72.51,3,0.22,completed,Austin,TX,USA,169.67
O100870,2025-06-30 19:48:37,C0203,S-0PKR1I,Electronics,Email,159.58,3,,completed,New York,NY,USA,478.74
O100326,2025-06-30 20:36:45,C0139,S-IV7ZZJ,Sports,Affiliate,44.62,5,0.01,completed,Seattle,WA,USA,220.87
O100006,2025-06-30 20:49:10,C0022,S-N9XUY4,Beauty,Search,26.12,3,0.16,completed,Miami,FL,USA,65.82
O100591,2025-06-30 20:53:11,C0236,S-DOG8CF,Electronics,Search,92.05,2,0.12,completed,Seattle,WA,USA,162.01
O101371,2025-06-30 21:35:10,C0422,S-MY9TWC,Home,Marketplace,14.33,4,0.1,returned,Phoenix,AZ,USA,51.59
O100410,2025-07-01 00:18:06,C0404,S-UEAXYL,Apparel,Search,55.1,2,0.14,completed,Chicago,IL,USA,94.77
O100522,2025-07-01 00:57:05,C0473,S-HMLFZK,Electronics,Search,58.88,1,0.24,completed,Miami,FL,USA,44.75
O101213,2025-07-01 01:22:36,C0157,S-YH0VC1,Electronics,Email,189.06,5,0.3,completed,Seattle,WA,USA,661.71
O101232,2025-07-01 01:46:32,C0054,S-IF9AIZ,Electronics,Affiliate,117.56,5,0.06,completed,Seattle,WA,USA,552.53
O101052,2025-07-01 02:23:34,C0081,S-0V3SFA,Home,Social,19.08,3,0.14,completed,Miami,FL,USA,49.23
O100116,2025-07-01 02:30:43,C0480,S-DTNQFL,Apparel,Marketplace,28.71,1,0.16,completed,San Francisco,CA,USA,24.12
O101497,2025-07-01 02:43:14,C0362,S-0J08XT,Apparel,Affiliate,44.49,2,0.13,completed,Seattle,WA,USA,77.41
O101469,2025-07-01 03:00:32,C0263,S-WY8UMN,Home,Affiliate,115.65,2,0.12,completed,Miami,FL,USA,203.54
O101195,2025-07-01 03:31:24,C0410,S-C25XNO,Electronics,Search,105.82,5,0.15,processing,Austin,TX,USA,449.73
O100097,2025-07-01 06:31:28,C0225,S-N2ATQY,Home,Email,65.76,1,0.0,completed,Miami,FL,USA,65.76
O100373,2025-07-01 07:24:00,C0292,S-Q9C80E,Electronics,Search,101.87,5,0.06,completed,Austin,TX,USA,478.79
O100754,2025-07-01 08:36:16,C0271,S-Y4UMKL,Electronics,Affiliate,136.76,3,0.1,cancelled,Boston,MA,USA,369.25
O100693,2025-07-01 08:38:50,C0381,S-AKGMIH,Sports,Direct,32.53,3,0.14,completed,Boston,MA,USA,83.93
O101201,2025-07-01 09:41:23,C0415,S-ICDO5D,Electronics,Search,34.79,3,0.16,completed,Miami,FL,USA,87.67
O100179,2025-07-01 10:30:04,C0277,S-QTTY5Y,Beauty,Search,19.41,5,0.2,completed,Seattle,WA,USA,77.64
O100502,2025-07-01 11:03:17,C0464,S-ARR3VR,Electronics,Social,52.9,4,0.13,completed,Boston,MA,USA,184.09
O101405,2025-07-01 11:28:14,C0460,S-EPR1B2,Beauty,Email,22.77,3,0.11,completed,Austin,TX,USA,60.8
O100562,2025-07-01 14:01:03,C0416,S-GBNGZ6,Home,Direct,39.29,2,0.14,completed,Boston,MA,USA,67.58
O100436,2025-07-01 14:09:20,C0012,S-CMLXZV,Apparel,Affiliate,37.25,2,0.19,completed,Miami,FL,USA,60.35
O101474,2025-07-01 14:25:23,C0171,S-YTXZA4,Beauty,Search,26.01,3,,completed,Miami,FL,USA,78.03
O100255,2025-07-01 14:26:34,C0027,S-WWNC21,Apparel,Social,21.98,2,0.05,completed,Miami,FL,USA,41.76
O100914,2025-07-01 14:52:09,C0040,S-AMKOH1,Beauty,Marketplace,33.63,5,0.03,completed,New York,NY,USA,163.11
O101456,2025-07-01 19:43:33,C0154,S-GTMOV6,Electronics,Search,129.68,5,0.23,returned,New York,NY,USA,499.27
O100715,2025-07-01 20:35:25,C0083,S-FEZEZ5,Electronics,Search,79.14,1,0.17,completed,Austin,TX,USA,65.69
O101263,2025-07-01 21:26:49,C0414,S-8ZZKK4,Electronics,Social,102.85,2,,completed,Seattle,WA,USA,205.7
O100969,2025-07-01 21:28:34,C0078,S-CAH3GD,Electronics,Email,60.66,5,0.06,completed,Miami,FL,USA,285.1
O100318,2025-07-01 22:41:16,C0282,S-B6LI07,Sports,Search,54.11,1,,completed,Chicago,IL,USA,54.11
O101111,2025-07-01 23:40:37,C0013,S-LUX6LD,Apparel,Marketplace,30.35,1,,completed,Boston,MA,USA,30.35
O101193,2025-07-02 00:06:42,C0341,S-4P4K9D,Home,Direct,90.25,2,0.13,completed,Chicago,IL,USA,157.03
O100654,2025-07-02 01:44:42,C0163,S-D3IH66,Home,Affiliate,39.46,2,0.06,completed,Denver,CO,USA,74.18
O101446,2025-07-02 01:54:28,C0026,S-0MWB4L,Electronics,Affiliate,268.48,3,0.01,completed,New York,NY,USA,797.39
O100431,2025-07-02 02:25:21,C0476,S-20RAPE,Sports,Social,38.11,3,0.13,completed,Miami,FL,USA,99.47
O100866,2025-07-02 02:55:49,C0245,S-XPF0A5,Beauty,Search,24.51,2,0.03,completed,Austin,TX,USA,47.55
O101095,2025-07-02 05:46:38,C0122,S-YUPMAN,Apparel,Social,80.62,1,0.23,completed,Seattle,WA,USA,62.08
O101421,2025-07-02 05:56:05,C0300,S-F1SRIK,Apparel,Direct,86.85,4,0.11,completed,Boston,MA,USA,309.19
O101470,2025-07-02 06:07:28,C0272,S-M1TRPU,Home,Search,126.42,4,0.08,cancelled,Seattle,WA,USA,465.23
O100204,2025-07-02 06:14:04,C0083,S-UV0GYU,Electronics,Direct,145.5,1,0.09,completed,Denver,CO,USA,132.41
O101393,2025-07-02 06:56:28,C0039,S-3GEQ10,Electronics,Marketplace,85.94,4,0.28,completed,San Francisco,CA,USA,247.51
O101251,2025-07-02 09:45:31,C0008,S-GOM673,Sports,Social,53.23,2,0.12,returned,New York,NY,USA,93.68
O101343,2025-07-02 09:47:31,C0054,S-5FBS4W,Home,Email,56.01,5,,returned,Austin,TX,USA,280.05
O100920,2025-07-02 10:14:47,C0082,S-7FKNDG,Beauty,Search,53.26,4,,completed,Chicago,IL,USA,213.04
O100435,2025-07-02 10:20:16,C0237,S-NKWFG3,Apparel,Social,26.7,4,0.01,completed,New York,NY,USA,105.73
O101415,2025-07-02 11:28:22,C0056,S-O9MNLR,Sports,Marketplace,98.47,2,0.08,completed,Seattle,WA,USA,181.18
O100738,2025-07-02 11:31:15,C0094,S-3H98BR,Beauty,Social,9.76,2,0.08,completed,Denver,CO,USA,17.96
O100119,2025-07-02 12:07:37,C0461,S-H811KE,Apparel,Direct,57.3,5,0.03,completed,Los Angeles,CA,USA,277.9
O101091,2025-07-02 15:35:36,C0094,S-80W6HA,Electronics,Search,38.45,2,0.08,processing,Phoenix,AZ,USA,70.75
O100745,2025-07-02 16:09:40,C0019,S-IR833S,Electronics,Search,92.96,5,0.16,completed,Boston,MA,USA,390.43
O101252,2025-07-02 16:50:55,C0475,S-4DX6UZ,Home,Social,41.82,2,0.13,completed,Chicago,IL,USA,72.77
O101089,2025-07-02 18:07:27,C0379,S-VLWOJT,Home,Search,70.04,5,0.09,completed,Seattle,WA,USA,318.68
O100606,2025-07-02 18:39:36,C0151,S-WJGQU6,Electronics,Affiliate,172.98,5,0.23,completed,Boston,MA,USA,665.97
O101050,2025-07-02 18:54:45,C0107,S-EZIKM3,Apparel,Social,34.98,3,0.07,completed,San Francisco,CA,USA,97.59
O101206,2025-07-02 19:46:30,C0067,S-J3RTXY,Apparel,Email,155.19,1,,completed,Miami,FL,USA,155.19
O100129,2025-07-02 21:13:54,C0315,S-IPPSFN,Electronics,Direct,30.71,4,0.05,completed,Phoenix,AZ,USA,116.7
O100082,2025-07-02 22:21:47,C0158,S-UX5QRL,Beauty,Direct,37.05,2,0.15,processing,Seattle,WA,USA,62.98
O100333,2025-07-02 22:42:00,C0108,S-I5P5NV,Apparel,Search,44.02,3,0.13,completed,Phoenix,AZ,USA,114.89
O100184,2025-07-02 23:01:21,C0363,S-LRYE89,Electronics,Social,24.89,4,0.11,cancelled,Boston,MA,USA,88.61
O100598,2025-07-02 23:08:45,C0011,S-7ORFQL,Electronics,Social,63.9,3,0.11,processing,Miami,FL,USA,170.61
O100950,2025-07-02 23:34:41,C0094,S-EMM9VA,Home,Search,31.93,5,,completed,Phoenix,AZ,USA,159.65
O100665,2025-07-03 01:09:01,C0056,S-YZZ0JD,Electronics,Direct,134.12,2,0.12,completed,Miami,FL,USA,236.05
O100148,2025-07-03 01:12:08,C0069,S-S9TJ1G,Apparel,Social,33.57,1,0.0,returned,Miami,FL,USA,33.57
O100306,2025-07-03 01:49:29,C0102,S-T6DVWR,Electronics,Marketplace,70.28,4,0.2,completed,Denver,CO,USA,224.9
O100067,2025-07-03 03:56:16,C0393,S-UYF38D,Electronics,Email,125.03,2,0.14,completed,Phoenix,AZ,USA,215.05
O100181,2025-07-03 04:07:42,C0224,S-72JEYN,Sports,Affiliate,29.29,3,0.17,processing,Austin,TX,USA,72.93
O100918,2025-07-03 06:28:32,C0027,S-4P61NH,Home,Search,27.71,1,,completed,Boston,MA,USA,27.71
O100383,2025-07-03 07:56:22,C0129,S-PAYTXW,Beauty,Email,16.04,3,0.07,completed,New York,NY,USA,44.75
O100617,2025-07-03 08:09:40,C0418,S-C11BD2,Home,Search,43.71,4,0.01,completed,Chicago,IL,USA,173.09
O100533,2025-07-03 08:44:18,C0341,S-K2Y77Z,Sports,Marketplace,59.71,5,0.09,completed,Phoenix,AZ,USA,271.68
O100102,2025-07-03 11:24:51,C0151,S-CJ883D,Electronics,Social,65.29,3,0.22,processing,San Francisco,CA,USA,152.78
O100369,2025-07-03 11:42:42,C0153,S-FC2HTM,Apparel,Social,51.68,1,0.13,completed,Los Angeles,CA,USA,44.96
O100964,2025-07-03 12:15:43,C0299,S-E950ID,Beauty,Affiliate,22.49,1,0.2,completed,Los Angeles,CA,USA,17.99
O100032,2025-07-03 12:49:55,C0237,S-HID25O,Home,Search,57.5,5,0.05,processing,Austin,TX,USA,273.12
O100778,2025-07-03 14:25:33,C0421,S-O6H5L3,Home,Search,49.96,1,0.12,completed,Chicago,IL,USA,43.96
O101459,2025-07-03 17:17:53,C0055,S-JEAHDZ,Apparel,Direct,19.77,2,0.23,completed,Austin,TX,USA,30.45
O101025,2025-07-03 19:54:54,C0101,S-64PKNT,Sports,Search,34.44,1,,cancelled,Miami,FL,USA,34.44
O100896,2025-07-03 19:55:09,C0093,S-7YYZ6R,Sports,Search,60.26,2,0.08,processing,Chicago,IL,USA,110.88
O101290,2025-07-03 23:14:00,C0443,S-AUKHQN,Home,Search,28.59,3,0.17,completed,Miami,FL,USA,71.19
O101118,2025-07-03 23:28:21,C0363,S-AFDTOH,Apparel,Direct,43.01,1,0.07,completed,Seattle,WA,USA,40.0
O100146,2025-07-03 23:31:03,C0444,S-10LBT3,Electronics,Social,117.5,5,0.17,completed,Boston,MA,USA,487.62
O100638,2025-07-03 23:31:46,C0205,S-FK8HW9,Electronics,Affiliate,89.16,1,,completed,Chicago,IL,USA,89.16
O100956,2025-07-04 01:23:18,C0116,S-3X8MBG,Apparel,Social,46.25,5,0.22,completed,New York,NY,USA,180.38
O100481,2025-07-04 01:45:15,C0207,S-BGK2WB,Home,Search,23.09,3,0.13,completed,Chicago,IL,USA,60.26
O100348,2025-07-04 03:06:50,C0099,S-PE46AE,Home,Direct,65.59,4,0.0,cancelled,Phoenix,AZ,USA,262.36
O101215,2025-07-04 04:09:01,C0128,S-E07FPY,Beauty,Search,41.55,5,,completed,Chicago,IL,USA,207.75
O100398,2025-07-04 06:10:15,C0463,S-9LZS34,Electronics,Email,78.5,1,0.01,completed,Denver,CO,USA,77.72
O100286,2025-07-04 06:20:03,C0267,S-OBK3G8,Sports,Email,27.59,1,0.08,completed,New York,NY,USA,25.38
O100943,2025-07-04 07:42:12,C0397,S-OLFIZE,Electronics,Email,111.29,1,0.05,completed,Chicago,IL,USA,105.73
O100517,2025-07-04 08:03:26,C0284,S-GNBHDS,Beauty,Marketplace,28.09,4,,completed,Miami,FL,USA,112.36
O100504,2025-07-04 08:54:49,C0245,S-B4Y4K7,Electronics,Direct,41.21,3,0.02,completed,Chicago,IL,USA,121.16
O100602,2025-07-04 09:20:23,C0334,S-Y89ORV,Home,Search,86.04,3,0.09,completed,Denver,CO,USA,234.89
O101480,2025-07-04 09:36:15,C0030,S-JSTY87,Sports,Marketplace,32.48,1,0.01,processing,Boston,MA,USA,32.16
O100923,2025-07-04 09:41:29,C0493,S-WX0I3A,Sports,Direct,16.29,5,0.09,completed,Denver,CO,USA,74.12
O100483,2025-07-04 12:00:47,C0085,S-6RVDH8,Home,Social,11.61,2,0.23,completed,Los Angeles,CA,USA,17.88
O100599,2025-07-04 12:07:50,C0322,S-XK6819,Home,Social,29.6,5,0.02,completed,Boston,MA,USA,145.04
O100868,2025-07-04 14:28:57,C0048,S-RYE12O,Beauty,Social,16.3,5,0.1,completed,Austin,TX,USA,73.35
O100416,2025-07-04 15:31:09,C0340,S-PHX2KB,Home,Email,38.45,4,0.04,completed,Austin,TX,USA,147.65
O101400,2025-07-04 16:32:47,C0169,S-XKIAIP,Apparel,Email,27.87,3,0.21,completed,Seattle,WA,USA,66.05
O101310,2025-07-04 16:33:01,C0322,S-QPHLI5,Electronics,Marketplace,282.75,5,0.08,processing,Chicago,IL,USA,1300.65
O100355,2025-07-04 16:47:49,C0133,S-45CRI8,Electronics,Search,87.58,1,0.0,completed,Denver,CO,USA,87.58
